dmin,magnitude,tsunami,depth,latitude,longitude
3.1530768358183807,-0.9995174158362353,-0.7483314773547884,0.8605689422473651,-0.7139012631214263,0.940001099503493
-0.24622897719199768,-0.9995174158362353,-0.7483314773547884,-0.05584342845424026,0.31567848980038915,-1.2628833554404268
0.2533612123162989,-0.7583854201136182,-0.7483314773547884,0.7000547359856109,-1.6514700921932308,-1.109686867277607
-0.12695508901619493,0.6884065542220913,1.336306209562122,-0.3321622686998732,1.9189525430403118,-1.8891212668937962
-0.14136682737301598,0.9295385499447085,1.336306209562122,-0.4182125782187185,1.9230252904765202,-1.8899582930043886
0.6823287048783966,-0.7583854201136182,1.336306209562122,-0.5000165195122367,0.5935817940270887,-1.0296292029102534
0.015336567053183793,-0.03498943294576234,1.336306209562122,1.1286255844223525,-0.8670766771142596,-2.0119828933125232
0.7534745329130859,0.6884065542220913,1.336306209562122,0.6705532600663938,-1.0649057557059705,-2.031579659262581
0.5300975581277008,-0.7583854201136182,1.336306209562122,-0.5000165195122367,0.1643157569581408,-1.1679335296126545
0.8696096345579464,0.447274558499472,1.336306209562122,-0.3068030468988825,-1.0679834568935596,0.9684599872636392
1.026025830016565,1.8940665328351816,1.336306209562122,-0.44032195253377576,-1.0744011195203114,0.9705137214318972
1.2980539960315536,1.652934537112562,1.336306209562122,0.9880492296704095,-0.7801913984751582,-2.009143907844637
2.0785655800591756,-0.7583854201136182,-0.7483314773547884,3.8762489278671053,-1.1529673487087493,1.0372169362244779
0.5923501576580541,0.447274558499472,-0.7483314773547884,-0.459397144299037,-0.20864917492731977,0.3478344653188205
-0.2310581756257772,0.447274558499472,1.336306209562122,-0.25413618214972833,-1.3365186706632997,-2.0375251333883364
1.8672206203090689,-0.5172534243909989,1.336306209562122,3.8568167734489274,-1.0379855122355814,1.0455613099249208
0.3825745911734186,0.20614256277685483,-0.7483314773547884,3.843237319194203,-0.41091739395376115,0.46432002376727105
-0.4622821167385176,-0.9995174158362353,1.336306209562122,0.21116463592780307,1.856966561227118,0.8651519811191668
2.772760534485887,0.20614256277685483,1.336306209562122,-0.10882263552469695,-0.34407574071804264,0.7328759682400638
0.24708363925441462,-0.9995174158362353,-0.7483314773547884,0.9871493863161808,-1.0840854649865215,-1.076358558546251
0.722086667603664,-0.9995174158362353,-0.7483314773547884,0.8206634923399997,1.2300681407551397,0.11005692013738293
-0.23053504453728685,-0.2761214286683817,1.336306209562122,-0.08473509317472376,-0.28848428092116735,-1.1910337244379765
-0.19130021290050958,-0.03498943294576234,1.336306209562122,0.9552086656020299,-1.315302587664645,-2.045205063681402
2.266892771915706,-0.9995174158362353,1.336306209562122,-0.5000165195122367,-0.770915870459931,0.933330778024235
0.83142106509815,-0.9995174158362353,1.336306209562122,3.8796549465136896,-0.36418493118431905,0.7875156520779188
0.33130774450136297,-0.2761214286683817,-0.7483314773547884,-0.42176733130401867,1.2898441942719825,0.12929126241068975
-0.15677356106014564,1.411802541389945,-0.7483314773547884,-0.5000165195122367,1.2879505209848816,-0.1813981603114863
-0.487392408986055,-0.5172534243909989,-0.7483314773547884,-0.4665735809670593,1.2644242337113325,-0.18461165024534884
0.40245357253605235,2.135198528557799,-0.7483314773547884,-0.44108049817122474,1.256236314386456,-0.1831524634896664
2.081704366590117,-0.2761214286683817,-0.7483314773547884,3.9670066823712964,-1.2090910425455836,-1.0464033787492308
0.4312257824030223,0.20614256277685483,1.336306209562122,-0.36194634005264953,-0.07284850260126345,0.5939123756113814
0.22249647809536746,1.652934537112562,-0.7483314773547884,0.20832380814833723,-0.45178756874684334,0.6196962314716957
2.5875721291602987,0.20614256277685483,1.336306209562122,-0.3587188027325235,-0.7546634483991547,0.9375849416584836
0.7519051396476149,-0.2761214286683817,1.336306209562122,-0.29178830531055405,-0.7724045830644541,-1.9949921261810106
-0.3351612622353594,0.20614256277685483,1.336306209562122,-0.47026963176913916,-0.5563484169883507,0.8747475794179184
0.564624209968065,-0.03498943294576234,-0.7483314773547884,-0.388465690475621,-0.36966539908853435,0.3668539421266247
1.0333496652554301,0.20614256277685483,1.336306209562122,3.7314782619433853,-0.951840733130336,-2.0413996150755125
0.37420449375757275,0.9295385499447085,1.336306209562122,-0.29922502724632843,-0.9225678609325918,-1.9877522817811433
1.7934591368319277,0.20614256277685483,1.336306209562122,4.33385273874111,-1.1829922907455659,1.0368458834125656
1.8457722456809638,-0.2761214286683817,1.336306209562122,4.113569598281537,-1.180045719683764,1.0366905589796722
0.0006888965754536176,-0.5172534243909989,1.336306209562122,-0.42564930015449287,0.11733260424234122,-1.2129474131786955
0.5164961498269515,-0.2761214286683817,1.336306209562122,-0.42564930015449287,0.5284178350477625,-1.390478062494824
0.0017351587524343445,1.652934537112562,1.336306209562122,-0.3740161397544114,0.5298332690525811,-1.3934033393143175
-0.3916594197923186,-0.03498943294576234,1.336306209562122,-0.5000165195122367,0.714098093162149,0.5443466232480461
-0.37648861822609814,-0.9995174158362353,1.336306209562122,-0.5000165195122367,0.709647382422202,0.5447004177896367
0.9559262641588563,0.20614256277685483,1.336306209562122,0.4444471663311096,-0.9964596868135641,0.9665874649337571
1.050612991175612,1.652934537112562,1.336306209562122,0.2882760056798476,-0.4185615089334619,0.7614901804331036
3.821115235820575,-0.7583854201136182,-0.7483314773547884,-0.4851430756406879,0.9679467328437455,0.380151439409337
2.158604636598201,0.20614256277685483,1.336306209562122,-0.32355054469824646,0.5001785767826925,0.5400493139379936
0.44430405961528147,-0.9995174158362353,-0.7483314773547884,4.056686112194799,-0.528020453049954,-1.1165176906708552
0.7032539484180111,0.6884065542220913,1.336306209562122,1.1806826379727733,-0.7517515882530021,-1.1091259734921584
0.18587730190104204,-0.2761214286683817,1.336306209562122,1.0616950870003832,-1.0892689617235134,-1.0781948385084579
-0.1232931713967624,-0.7583854201136182,1.336306209562122,-0.37359224660407225,0.2670754943542797,-1.2530927386870425
0.8136346080894776,0.20614256277685483,1.336306209562122,-0.5000165195122367,-1.049123859390665,0.9675366698014393
0.8094495593815547,-0.03498943294576234,1.336306209562122,-0.5000165195122367,-1.0547855954099388,0.9669153720698653
-0.4502501017032393,-0.5172534243909989,1.336306209562122,-0.3959024124113954,0.7217229242998221,0.547185608715932
0.9344778895307514,0.9295385499447085,1.336306209562122,-0.2694781395032309,1.2755317267191726,0.7193454843080113
0.5431758353399601,-0.5172534243909989,-0.7483314773547884,-0.36615552466829787,-0.2048733986583354,0.3484341902124924
-0.16880557609542401,-0.7583854201136182,1.336306209562122,-0.3959024124113954,-1.3375947090484341,-2.0361703591680995
2.422262705197344,-0.2761214286683817,1.336306209562122,3.404262496769313,-1.0958678924653236,-2.0553960723062454
0.981559687494884,-0.9995174158362353,-0.7483314773547884,0.24365567406520133,-0.35034684614538547,-1.166349220397141
0.6634959856927436,-0.7583854201136182,-0.7483314773547884,-0.32897191498942596,-0.44576715326585803,0.40579722910707955
0.24398147189966665,-0.9995174158362353,1.336306209562122,-0.29922502724632843,1.8463527345751825,-1.9528129135152756
-0.6014349862769541,-0.9995174158362353,1.336306209562122,-0.29922502724632843,1.8463527345751825,-1.9528129135152756
-0.33620752441234014,-0.7583854201136182,1.336306209562122,-0.43308602209026725,1.851104273250758,-1.953416952976528
-0.11129097483352803,-0.5172534243909989,1.336306209562122,-0.32897191498942596,1.8455042455259723,-1.9498444910199781
-0.6014349862769541,-0.5172534243909989,1.336306209562122,-0.32897191498942596,1.8455042455259723,-1.9498444910199781
-0.12015438486582021,-0.2761214286683817,1.336306209562122,-0.42564930015449287,1.8523037282248684,-1.9514063644840738
0.009582125079789738,-0.7583854201136182,-0.7483314773547884,-0.4182125782187185,1.1769565830430009,-0.2270764872849048
0.8031719863196704,-0.7583854201136182,-0.7483314773547884,-0.47770635370491354,1.2799747239223078,0.37169488695180425
1.3409507452877636,0.9295385499447085,-0.7483314773547884,0.6563193742813218,-0.47134909809953873,0.5984858172465778
